home_club_id,home_club_position,home_club_goals,home_club_manager_name,home_club_name,game_id
987,4,2,Graham Alexander,Motherwell FC,3603116
1025,6,3,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614584
1025,8,1,Thiago Motta,Bologna FC 1909,3845026
383,4,3,Ruud van Nistelrooy,PSV Eindhoven,3852705
512,11,0,Tony Pulis,Stoke City,2225701
467,9,1,Alex Pastoor,NEC Nijmegen,2250185
512,8,3,Tony Pulis,Stoke City,2258964
987,2,2,Stuart McCall,Motherwell FC,2335027
1025,17,2,Stefano Pioli,Bologna FC 1909,2359216
1025,16,1,Stefano Pioli,Bologna FC 1909,2359236
1025,17,2,Davide Ballardini,Bologna FC 1909,2359401
383,1,3,Phillip Cocu,PSV Eindhoven,2459847
383,1,4,Phillip Cocu,PSV Eindhoven,2459858
512,9,6,Mark Hughes,Stoke City,2486848
467,6,2,Ernest Faber,NEC Nijmegen,2588992
383,1,4,Phillip Cocu,PSV Eindhoven,2589074
1025,10,3,Roberto Donadoni,Bologna FC 1909,2604192
512,9,1,Mark Hughes,Stoke City,2698247
512,11,2,Mark Hughes,Stoke City,2698267
467,12,3,Peter Hyballa,NEC Nijmegen,2700850
987,10,0,Stephen Robinson,Motherwell FC,2728650
987,11,2,Stephen Robinson,Motherwell FC,2847126
383,1,4,Phillip Cocu,PSV Eindhoven,2865102
512,12,2,Mark Hughes,Stoke City,2872152
512,14,3,Mark Hughes,Stoke City,2872301
512,19,1,Paul Lambert,Stoke City,2872421
1025,12,1,Roberto Donadoni,Bologna FC 1909,2897478
987,8,2,Stephen Robinson,Motherwell FC,2903709
987,7,0,Stephen Robinson,Motherwell FC,2986453
987,9,3,Stephen Robinson,Motherwell FC,3080279
987,3,2,Stephen Robinson,Motherwell FC,3201304
1025,7,1,Miroslav Tanjga,Bologna FC 1909,3229197
48332,8,2,Ruslan Kostyshyn,Kolos Kovalivka,3263173
987,9,1,Graham Alexander,Motherwell FC,3400512
48332,5,2,Ruslan Kostyshyn,Kolos Kovalivka,3420606
48332,5,1,Ruslan Kostyshyn,Kolos Kovalivka,3420613
48332,4,3,Ruslan Kostyshyn,Kolos Kovalivka,3420993
1025,15,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433380
383,2,4,Roger Schmidt,PSV Eindhoven,3450783
467,,3,Rogier Meijer,NEC Nijmegen,3497995
383,1,2,Roger Schmidt,PSV Eindhoven,3597964
1025,7,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614678
1025,10,0,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614739
383,1,4,Ruud van Nistelrooy,PSV Eindhoven,3839713
1025,10,2,Thiago Motta,Bologna FC 1909,3844857
383,,3,Ruud van Nistelrooy,PSV Eindhoven,4025321
48332,7,3,Yaroslav Vyshnyak,Kolos Kovalivka,4036102
987,2,3,Stuart McCall,Motherwell FC,2227561
987,2,0,Stuart McCall,Motherwell FC,2227570
383,7,5,Dick Advocaat,PSV Eindhoven,2250177
467,7,2,Alex Pastoor,NEC Nijmegen,2250355
1025,12,4,Stefano Pioli,Bologna FC 1909,2251314
512,10,2,Tony Pulis,Stoke City,2258999
383,,2,Dick Advocaat,PSV Eindhoven,2284522
987,3,2,Stuart McCall,Motherwell FC,2334887
987,3,4,Stuart McCall,Motherwell FC,2334972
467,17,2,Anton Janssen,NEC Nijmegen,2342354
383,10,2,Phillip Cocu,PSV Eindhoven,2342404
383,5,0,Ernest Faber,PSV Eindhoven,2342545
1025,17,0,Davide Ballardini,Bologna FC 1909,2359424
512,9,2,Mark Hughes,Stoke City,2486798
987,8,1,Ian Baraclough,Motherwell FC,2579918
467,5,1,Ernest Faber,NEC Nijmegen,2588897
467,4,2,Ernest Faber,NEC Nijmegen,2589065
383,2,6,Phillip Cocu,PSV Eindhoven,2589183
467,9,1,Ernest Faber,NEC Nijmegen,2589187
987,4,1,Mark McGhee,Motherwell FC,2646322
512,11,2,Mark Hughes,Stoke City,2698236
512,13,1,Mark Hughes,Stoke City,2698355
1025,15,4,Roberto Donadoni,Bologna FC 1909,2726812
987,10,3,Mark McGhee,Motherwell FC,2728561
987,10,0,Mark McGhee,Motherwell FC,2728601
987,4,1,Stephen Robinson,Motherwell FC,2903752
987,4,2,Stuart Kettlewell,Motherwell FC,4120856
1025,18,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3081255
383,1,5,Mark van Bommel,PSV Eindhoven,3141078
383,1,4,Mark van Bommel,PSV Eindhoven,3141168
1025,9,0,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229398
1025,11,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229447
48332,5,0,Ruslan Kostyshyn,Kolos Kovalivka,3420461
383,4,1,Roger Schmidt,PSV Eindhoven,3450555
383,3,1,Roger Schmidt,PSV Eindhoven,3450618
467,11,0,Rogier Meijer,NEC Nijmegen,3597864
383,3,5,Roger Schmidt,PSV Eindhoven,3597871
467,9,0,Rogier Meijer,NEC Nijmegen,3597986
48332,6,1,Ruslan Kostyshyn,Kolos Kovalivka,3602186
383,,3,Roger Schmidt,PSV Eindhoven,3628810
383,,0,Roger Schmidt,PSV Eindhoven,3643356
987,,1,Graham Alexander,Motherwell FC,3751544
1025,11,1,Thiago Motta,Bologna FC 1909,3844916
467,10,1,Rogier Meijer,NEC Nijmegen,3852576
987,9,1,Stevie Hammell,Motherwell FC,3890122
987,9,2,Stuart Kettlewell,Motherwell FC,3890184
987,8,1,Stuart Kettlewell,Motherwell FC,3890206
48332,6,0,Yaroslav Vyshnyak,Kolos Kovalivka,4050049
987,6,1,Stuart McCall,Motherwell FC,2227439
987,2,2,Stuart McCall,Motherwell FC,2227566
383,1,1,Dick Advocaat,PSV Eindhoven,2250290
467,10,1,Alex Pastoor,NEC Nijmegen,2250445
987,7,1,Stuart McCall,Motherwell FC,2251964
383,,3,Dick Advocaat,PSV Eindhoven,2262426
512,17,1,Mark Hughes,Stoke City,2332078
383,2,0,Phillip Cocu,PSV Eindhoven,2342292
383,5,2,Phillip Cocu,PSV Eindhoven,2342469
987,10,0,Stuart McCall,Motherwell FC,2481055
987,10,1,Kenny Black,Motherwell FC,2488260
512,14,0,Mark Hughes,Stoke City,2577999
383,3,1,Phillip Cocu,PSV Eindhoven,2588967
1025,19,1,Delio Rossi,Bologna FC 1909,2604025
467,10,1,Peter Hyballa,NEC Nijmegen,2700626
467,10,1,Peter Hyballa,NEC Nijmegen,2700807
1025,14,0,Roberto Donadoni,Bologna FC 1909,2726603
987,10,1,Mark McGhee,Motherwell FC,2728576
383,,4,Phillip Cocu,PSV Eindhoven,2756530
512,17,1,Mark Hughes,Stoke City,2872201
512,16,0,Paul Lambert,Stoke City,2872363
1025,9,1,Roberto Donadoni,Bologna FC 1909,2897437
987,6,0,Stephen Robinson,Motherwell FC,2903735
987,5,0,Stephen Robinson,Motherwell FC,2903765
987,7,2,Stephen Robinson,Motherwell FC,2986485
1025,15,2,Filippo Inzaghi,Bologna FC 1909,3080986
1025,18,0,Filippo Inzaghi,Bologna FC 1909,3081183
383,3,4,Ernest Faber,PSV Eindhoven,3216185
987,9,1,Stephen Robinson,Motherwell FC,3394871
987,5,4,Stephen Robinson,Motherwell FC,3394898
987,7,2,Graham Alexander,Motherwell FC,3400501
48332,5,4,Ruslan Kostyshyn,Kolos Kovalivka,3420446
383,3,4,Roger Schmidt,PSV Eindhoven,3450601
383,2,3,Roger Schmidt,PSV Eindhoven,3450651
467,10,2,Rogier Meijer,NEC Nijmegen,3597939
48332,8,2,Yaroslav Vyshnyak,Kolos Kovalivka,3602315
987,5,2,Graham Alexander,Motherwell FC,3603139
1025,10,0,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614658
383,4,6,Ruud van Nistelrooy,PSV Eindhoven,3852678
987,9,2,Stevie Hammell,Motherwell FC,3890170
383,,0,Ruud van Nistelrooy,PSV Eindhoven,3898928
48332,6,0,Yaroslav Vyshnyak,Kolos Kovalivka,4031361
48332,9,1,Yaroslav Vyshnyak,Kolos Kovalivka,4070630
987,6,0,Stuart McCall,Motherwell FC,2227533
1025,15,1,Stefano Pioli,Bologna FC 1909,2251491
383,6,1,Phillip Cocu,PSV Eindhoven,2342433
467,17,1,Alex Pastoor,NEC Nijmegen,2342573
512,10,2,Mark Hughes,Stoke City,2350372
987,3,2,Stuart McCall,Motherwell FC,2452077
383,1,2,Phillip Cocu,PSV Eindhoven,2459821
512,12,1,Mark Hughes,Stoke City,2578036
512,7,3,Mark Hughes,Stoke City,2578099
987,8,1,Ian Baraclough,Motherwell FC,2579899
467,11,0,Ernest Faber,NEC Nijmegen,2588912
383,3,1,Phillip Cocu,PSV Eindhoven,2589029
1025,15,3,Roberto Donadoni,Bologna FC 1909,2604115
1025,11,1,Roberto Donadoni,Bologna FC 1909,2604213
383,,2,Phillip Cocu,PSV Eindhoven,2618538
512,19,1,Mark Hughes,Stoke City,2698107
512,18,2,Mark Hughes,Stoke City,2698129
383,2,0,Phillip Cocu,PSV Eindhoven,2700678
383,4,1,Phillip Cocu,PSV Eindhoven,2700709
467,11,3,Peter Hyballa,NEC Nijmegen,2700762
987,6,4,Mark McGhee,Motherwell FC,2728495
383,,0,Phillip Cocu,PSV Eindhoven,2755730
987,10,0,Stephen Robinson,Motherwell FC,3080251
987,10,2,Stephen Robinson,Motherwell FC,3201249
987,3,1,Stephen Robinson,Motherwell FC,3201713
1025,6,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229177
1025,11,2,Miroslav Tanjga,Bologna FC 1909,3229247
987,5,1,Stephen Robinson,Motherwell FC,3395465
987,8,0,Stephen Robinson,Motherwell FC,3395498
1025,12,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433356
383,3,3,Roger Schmidt,PSV Eindhoven,3450614
383,2,3,Roger Schmidt,PSV Eindhoven,3450740
512,,0,Michael O'Neill,Stoke City,3491250
383,3,2,Roger Schmidt,PSV Eindhoven,3597894
467,9,1,Rogier Meijer,NEC Nijmegen,3597953
467,10,0,Rogier Meijer,NEC Nijmegen,3598054
48332,13,1,Sergey Kuznetsov,Kolos Kovalivka,3602226
48332,11,0,Sergey Kuznetsov,Kolos Kovalivka,3602274
1025,12,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614838
383,,1,Roger Schmidt,PSV Eindhoven,3651937
1025,8,1,Thiago Motta,Bologna FC 1909,3845046
1025,11,0,Thiago Motta,Bologna FC 1909,3845076
467,10,1,Rogier Meijer,NEC Nijmegen,3852759
383,2,3,Ruud van Nistelrooy,PSV Eindhoven,3852769
987,3,0,Stuart Kettlewell,Motherwell FC,4120875
383,,5,Peter Bosz,PSV Eindhoven,4160975
383,,4,Dick Advocaat,PSV Eindhoven,2211607
512,12,1,Tony Pulis,Stoke City,2225791
1025,16,1,Stefano Pioli,Bologna FC 1909,2251273
1025,10,0,Stefano Pioli,Bologna FC 1909,2251538
987,2,3,Stuart McCall,Motherwell FC,2311696
512,12,3,Mark Hughes,Stoke City,2332245
987,5,3,Stuart McCall,Motherwell FC,2334925
383,5,1,Phillip Cocu,PSV Eindhoven,2342369
467,18,3,Anton Janssen,NEC Nijmegen,2342425
1025,19,0,Stefano Pioli,Bologna FC 1909,2359345
383,,1,Phillip Cocu,PSV Eindhoven,2360895
383,1,3,Phillip Cocu,PSV Eindhoven,2459659
383,1,2,Phillip Cocu,PSV Eindhoven,2459758
512,13,3,Mark Hughes,Stoke City,2486616
512,10,1,Mark Hughes,Stoke City,2486766
512,9,1,Mark Hughes,Stoke City,2486807
987,11,2,Ian Baraclough,Motherwell FC,2505116
512,11,2,Mark Hughes,Stoke City,2578067
512,8,1,Mark Hughes,Stoke City,2578170
512,10,1,Mark Hughes,Stoke City,2578281
987,6,0,Ian Baraclough,Motherwell FC,2579886
467,9,2,Ernest Faber,NEC Nijmegen,2588936
467,6,3,Ernest Faber,NEC Nijmegen,2589042
383,1,2,Phillip Cocu,PSV Eindhoven,2589110
383,2,2,Phillip Cocu,PSV Eindhoven,2589171
987,,1,Mark McGhee,Motherwell FC,2657074
512,17,1,Mark Hughes,Stoke City,2697999
383,4,1,Phillip Cocu,PSV Eindhoven,2700643
467,12,3,Peter Hyballa,NEC Nijmegen,2700747
383,3,1,Phillip Cocu,PSV Eindhoven,2700763
383,3,4,Phillip Cocu,PSV Eindhoven,2700796
1025,15,1,Roberto Donadoni,Bologna FC 1909,2726846
987,6,1,Mark McGhee,Motherwell FC,2728506
987,10,0,Mark McGhee,Motherwell FC,2728575
987,9,0,Mark McGhee,Motherwell FC,2728632
512,20,1,Paul Lambert,Stoke City,2872482
383,1,3,Phillip Cocu,PSV Eindhoven,2888319
1025,12,2,Roberto Donadoni,Bologna FC 1909,2897269
1025,12,0,Roberto Donadoni,Bologna FC 1909,2897368
987,8,1,Stephen Robinson,Motherwell FC,2903701
987,9,1,Stephen Robinson,Motherwell FC,3080269
987,7,3,Stephen Robinson,Motherwell FC,3080371
987,4,0,Stephen Robinson,Motherwell FC,3201719
987,3,0,Stephen Robinson,Motherwell FC,3201760
987,3,4,Stephen Robinson,Motherwell FC,3201785
1025,13,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229316
1025,10,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229415
987,10,1,Graham Alexander,Motherwell FC,3400483
987,9,0,Graham Alexander,Motherwell FC,3400536
383,3,2,Roger Schmidt,PSV Eindhoven,3597893
48332,10,1,Yaroslav Vyshnyak,Kolos Kovalivka,3602298
987,5,1,Graham Alexander,Motherwell FC,3603195
1025,6,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614542
1025,10,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614607
467,8,1,Rogier Meijer,NEC Nijmegen,3837386
1025,9,0,Thiago Motta,Bologna FC 1909,3844986
467,9,3,Rogier Meijer,NEC Nijmegen,3852647
987,6,1,Stevie Hammell,Motherwell FC,3890032
1025,,1,Thiago Motta,Bologna FC 1909,3898452
48332,6,1,Yaroslav Vyshnyak,Kolos Kovalivka,3902056
383,,3,Ruud van Nistelrooy,PSV Eindhoven,4002935
48332,8,1,Yaroslav Vyshnyak,Kolos Kovalivka,4056025
1025,11,0,Thiago Motta,Bologna FC 1909,4103513
48332,6,0,Yaroslav Vyshnyak,Kolos Kovalivka,4120607
48332,10,0,Yaroslav Vyshnyak,Kolos Kovalivka,4120633
987,3,2,Stuart Kettlewell,Motherwell FC,4120863
512,13,2,Tony Pulis,Stoke City,2225494
512,9,2,Tony Pulis,Stoke City,2225565
467,8,1,Alex Pastoor,NEC Nijmegen,2250405
1025,14,1,Stefano Pioli,Bologna FC 1909,2251294
1025,17,1,Stefano Pioli,Bologna FC 1909,2251343
512,9,1,Tony Pulis,Stoke City,2258933
987,3,2,Stuart McCall,Motherwell FC,2334951
383,5,2,Ernest Faber,PSV Eindhoven,2342474
1025,17,0,Davide Ballardini,Bologna FC 1909,2359505
383,1,1,Phillip Cocu,PSV Eindhoven,2459810
512,8,2,Mark Hughes,Stoke City,2486747
512,18,0,Mark Hughes,Stoke City,2577941
512,9,2,Mark Hughes,Stoke City,2578252
987,10,0,Mark McGhee,Motherwell FC,2579941
1025,15,2,Roberto Donadoni,Bologna FC 1909,2604170
383,,2,Phillip Cocu,PSV Eindhoven,2618597
512,9,1,Mark Hughes,Stoke City,2698296
512,9,2,Mark Hughes,Stoke City,2698326
467,12,1,Peter Hyballa,NEC Nijmegen,2700705
383,3,1,Phillip Cocu,PSV Eindhoven,2700727
383,3,3,Phillip Cocu,PSV Eindhoven,2700745
467,9,2,Peter Hyballa,NEC Nijmegen,2700795
467,17,0,Peter Hyballa,NEC Nijmegen,2700906
383,3,1,Phillip Cocu,PSV Eindhoven,2700913
467,17,2,Ron de Groot,NEC Nijmegen,2700920
987,11,0,Mark McGhee,Motherwell FC,2728528
987,10,4,Stephen Robinson,Motherwell FC,2728636
987,11,0,Stephen Robinson,Motherwell FC,2847131
383,2,2,Phillip Cocu,PSV Eindhoven,2864998
383,1,1,Phillip Cocu,PSV Eindhoven,2867376
512,14,2,Mark Hughes,Stoke City,2872221
987,,2,Stephen Robinson,Motherwell FC,3003012
987,11,3,Stephen Robinson,Motherwell FC,3080216
1025,18,0,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3081277
987,3,2,Stephen Robinson,Motherwell FC,3201286
48332,5,2,Ruslan Kostyshyn,Kolos Kovalivka,3211773
383,4,1,Ernest Faber,PSV Eindhoven,3216251
48332,6,0,Ruslan Kostyshyn,Kolos Kovalivka,3244645
987,8,3,Graham Alexander,Motherwell FC,3400524
383,3,2,Roger Schmidt,PSV Eindhoven,3450625
383,2,1,Roger Schmidt,PSV Eindhoven,3450779
383,,1,Roger Schmidt,PSV Eindhoven,3462264
383,2,3,Roger Schmidt,PSV Eindhoven,3597862
467,10,0,Rogier Meijer,NEC Nijmegen,3597998
48332,11,1,Yaroslav Vyshnyak,Kolos Kovalivka,3602284
987,4,0,Graham Alexander,Motherwell FC,3603163
1025,10,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3614628
1025,11,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3844747
1025,10,2,Luca Vigiani,Bologna FC 1909,3844787
1025,8,1,Thiago Motta,Bologna FC 1909,3844966
1025,8,3,Thiago Motta,Bologna FC 1909,3845006
383,3,2,Ruud van Nistelrooy,PSV Eindhoven,3852665
467,11,0,Rogier Meijer,NEC Nijmegen,3852794
987,8,2,Stuart Kettlewell,Motherwell FC,3890176
987,9,2,Stuart Kettlewell,Motherwell FC,3890201
48332,4,0,Yaroslav Vyshnyak,Kolos Kovalivka,3909956
48332,9,1,Yaroslav Vyshnyak,Kolos Kovalivka,3953968
383,1,7,Dick Advocaat,PSV Eindhoven,2250351
512,8,3,Tony Pulis,Stoke City,2258954
383,,1,Dick Advocaat,PSV Eindhoven,2262499
987,2,2,Stuart McCall,Motherwell FC,2334998
987,3,1,Stuart McCall,Motherwell FC,2335023
467,18,3,Anton Janssen,NEC Nijmegen,2342333
467,18,0,Anton Janssen,NEC Nijmegen,2342383
467,17,1,Anton Janssen,NEC Nijmegen,2342473
383,,2,Phillip Cocu,PSV Eindhoven,2349811
987,,0,Stuart McCall,Motherwell FC,2351390
1025,18,1,Stefano Pioli,Bologna FC 1909,2359285
1025,17,1,Stefano Pioli,Bologna FC 1909,2359325
1025,17,0,Davide Ballardini,Bologna FC 1909,2359452
987,3,2,Stuart McCall,Motherwell FC,2452084
383,1,3,Phillip Cocu,PSV Eindhoven,2459654
987,10,0,Stuart McCall,Motherwell FC,2481036
512,11,2,Mark Hughes,Stoke City,2486656
512,9,1,Mark Hughes,Stoke City,2578180
987,10,1,Mark McGhee,Motherwell FC,2579959
383,6,2,Phillip Cocu,PSV Eindhoven,2588905
467,7,4,Ernest Faber,NEC Nijmegen,2588955
383,2,4,Phillip Cocu,PSV Eindhoven,2589060
1025,9,0,Roberto Donadoni,Bologna FC 1909,2604244
987,6,1,Mark McGhee,Motherwell FC,2681474
512,9,1,Mark Hughes,Stoke City,2698325
467,13,1,Peter Hyballa,NEC Nijmegen,2700728
383,3,1,Phillip Cocu,PSV Eindhoven,2700863
383,3,5,Phillip Cocu,PSV Eindhoven,2700895
1025,15,0,Roberto Donadoni,Bologna FC 1909,2726644
1025,15,0,Roberto Donadoni,Bologna FC 1909,2726717
383,1,3,Phillip Cocu,PSV Eindhoven,2867596
987,7,1,Stephen Robinson,Motherwell FC,2903828
48332,,1,Ruslan Kostyshyn,Kolos Kovalivka,2904785
987,,2,Stephen Robinson,Motherwell FC,2975494
383,1,4,Mark van Bommel,PSV Eindhoven,3061068
987,9,1,Stephen Robinson,Motherwell FC,3080329
1025,16,2,Filippo Inzaghi,Bologna FC 1909,3081042
1025,16,3,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3081358
383,2,3,Mark van Bommel,PSV Eindhoven,3141206
987,3,2,Stephen Robinson,Motherwell FC,3201310
383,6,3,Mark van Bommel,PSV Eindhoven,3216041
383,3,5,Mark van Bommel,PSV Eindhoven,3216167
48332,,0,Ruslan Kostyshyn,Kolos Kovalivka,3266895
987,,6,Stephen Robinson,Motherwell FC,3321365
987,7,0,Stephen Robinson,Motherwell FC,3395486
48332,8,0,Ruslan Kostyshyn,Kolos Kovalivka,3420926
48332,4,0,Ruslan Kostyshyn,Kolos Kovalivka,3421011
1025,11,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433286
1025,11,0,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433467
383,,2,Roger Schmidt,PSV Eindhoven,3496498
383,2,1,Roger Schmidt,PSV Eindhoven,3597955
383,2,3,Roger Schmidt,PSV Eindhoven,3598089
48332,10,0,Sergey Kuznetsov,Kolos Kovalivka,3602242
1025,14,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3844767
1025,11,0,Thiago Motta,Bologna FC 1909,3844946
467,10,1,Rogier Meijer,NEC Nijmegen,3852572
467,10,2,Rogier Meijer,NEC Nijmegen,3852777
383,2,3,Ruud van Nistelrooy,PSV Eindhoven,3852795
987,9,0,Stevie Hammell,Motherwell FC,3890147
48332,2,2,Yaroslav Vyshnyak,Kolos Kovalivka,3902063
48332,2,2,Yaroslav Vyshnyak,Kolos Kovalivka,4120585
512,15,1,Tony Pulis,Stoke City,2225740
987,2,4,Stuart McCall,Motherwell FC,2227487
987,2,2,Stuart McCall,Motherwell FC,2227590
512,10,2,Tony Pulis,Stoke City,2250158
467,7,0,Alex Pastoor,NEC Nijmegen,2250391
383,,1,Phillip Cocu,PSV Eindhoven,2370539
383,1,4,Phillip Cocu,PSV Eindhoven,2459638
987,5,1,Stuart McCall,Motherwell FC,2481018
512,10,1,Mark Hughes,Stoke City,2486717
987,11,2,Mark McGhee,Motherwell FC,2579972
467,7,2,Ernest Faber,NEC Nijmegen,2589024
467,7,2,Ernest Faber,NEC Nijmegen,2589168
1025,15,2,Roberto Donadoni,Bologna FC 1909,2604316
987,9,0,Mark McGhee,Motherwell FC,2646280
467,7,2,Peter Hyballa,NEC Nijmegen,2700648
383,4,1,Phillip Cocu,PSV Eindhoven,2700700
1025,7,2,Roberto Donadoni,Bologna FC 1909,2725492
1025,12,2,Roberto Donadoni,Bologna FC 1909,2897351
1025,12,1,Roberto Donadoni,Bologna FC 1909,2897511
987,5,2,Stephen Robinson,Motherwell FC,2903720
987,8,0,Stephen Robinson,Motherwell FC,2986476
987,12,0,Stephen Robinson,Motherwell FC,3080208
1025,18,2,Filippo Inzaghi,Bologna FC 1909,3080954
1025,18,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3081293
383,,1,Mark van Bommel,PSV Eindhoven,3097982
1025,12,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229358
48332,6,1,Ruslan Kostyshyn,Kolos Kovalivka,3239015
48332,8,1,Ruslan Kostyshyn,Kolos Kovalivka,3263162
987,12,1,Stephen Robinson,Motherwell FC,3394848
48332,5,1,Ruslan Kostyshyn,Kolos Kovalivka,3420736
383,2,3,Roger Schmidt,PSV Eindhoven,3450678
467,8,1,Rogier Meijer,NEC Nijmegen,3597880
383,2,5,Roger Schmidt,PSV Eindhoven,3597971
987,6,2,Graham Alexander,Motherwell FC,3603158
383,2,4,Ruud van Nistelrooy,PSV Eindhoven,3836752
987,4,0,Stevie Hammell,Motherwell FC,3890079
48332,6,2,Yaroslav Vyshnyak,Kolos Kovalivka,3944843
48332,8,0,Yaroslav Vyshnyak,Kolos Kovalivka,4066665
383,1,5,Dick Advocaat,PSV Eindhoven,2250275
383,3,2,Dick Advocaat,PSV Eindhoven,2250435
1025,16,2,Stefano Pioli,Bologna FC 1909,2251403
1025,14,2,Stefano Pioli,Bologna FC 1909,2251505
1025,,1,Stefano Pioli,Bologna FC 1909,2265369
512,7,0,Mark Hughes,Stoke City,2332005
512,12,3,Mark Hughes,Stoke City,2332140
512,15,1,Mark Hughes,Stoke City,2332215
987,4,1,Stuart McCall,Motherwell FC,2334905
383,8,1,Phillip Cocu,PSV Eindhoven,2342373
1025,18,0,Davide Ballardini,Bologna FC 1909,2359386
1025,,1,Stefano Pioli,Bologna FC 1909,2365987
383,1,5,Phillip Cocu,PSV Eindhoven,2459733
512,14,0,Mark Hughes,Stoke City,2486503
512,9,2,Mark Hughes,Stoke City,2578209
1025,20,0,Delio Rossi,Bologna FC 1909,2604045
987,6,2,Mark McGhee,Motherwell FC,2646303
987,4,1,Mark McGhee,Motherwell FC,2681172
512,12,0,Mark Hughes,Stoke City,2698209
467,16,1,Peter Hyballa,NEC Nijmegen,2700890
383,3,4,Phillip Cocu,PSV Eindhoven,2700930
383,2,1,Phillip Cocu,PSV Eindhoven,2865036
383,1,4,Phillip Cocu,PSV Eindhoven,2865066
512,14,1,Mark Hughes,Stoke City,2872131
512,17,0,Mark Hughes,Stoke City,2872292
383,1,4,Phillip Cocu,PSV Eindhoven,2877309
383,1,3,Phillip Cocu,PSV Eindhoven,2888373
987,7,2,Stephen Robinson,Motherwell FC,2903714
383,1,3,Peter Bosz,PSV Eindhoven,4097932
48332,7,0,Yaroslav Vyshnyak,Kolos Kovalivka,4120610
383,,6,Mark van Bommel,PSV Eindhoven,3055009
383,1,6,Mark van Bommel,PSV Eindhoven,3077266
1025,18,0,Filippo Inzaghi,Bologna FC 1909,3081203
987,3,0,Stephen Robinson,Motherwell FC,3201293
383,2,1,Mark van Bommel,PSV Eindhoven,3216089
1025,13,2,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229307
1025,10,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3229494
987,8,0,Stephen Robinson,Motherwell FC,3400449
1025,14,3,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433235
1025,10,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433267
383,2,4,Roger Schmidt,PSV Eindhoven,3450512
383,3,0,Roger Schmidt,PSV Eindhoven,3597819
383,2,4,Roger Schmidt,PSV Eindhoven,3598058
987,5,1,Graham Alexander,Motherwell FC,3603098
383,,2,Roger Schmidt,PSV Eindhoven,3761906
467,14,0,Rogier Meijer,NEC Nijmegen,3836756
1025,11,2,Thiago Motta,Bologna FC 1909,3845096
467,12,3,Rogier Meijer,NEC Nijmegen,3852599
1025,10,2,Thiago Motta,Bologna FC 1909,4103493
1025,,2,Thiago Motta,Bologna FC 1909,4151670
48332,8,0,Yaroslav Vyshnyak,Kolos Kovalivka,4062346
512,,2,Alex Neil,Stoke City,4097137
58,,2,Besnik Hasi,RSC Anderlecht,2639088
58,,2,RenÃ© Weiler,RSC Anderlecht,2867682
1096,,6,Mark van Bommel,Royal Antwerp FC,4087236
58,,1,John van den Brom,RSC Anderlecht,2638820
1184,,3,Felice MazzÃ¹,KRC Genk,3223952
2282,,3,Philippe Clement,Club Brugge KV,3604605
2282,,1,Carl Hoefkens,Club Brugge KV,3835563
58,,3,John van den Brom,RSC Anderlecht,2219794
157,,1,Hein Vanhaezebrouck,KAA Gent,2639089
467,7,1,Alex Pastoor,NEC Nijmegen,2250299
512,9,0,Mark Hughes,Stoke City,2578258
987,9,2,Stephen Craigan,Motherwell FC,2579930
48332,6,2,Ruslan Kostyshyn,Kolos Kovalivka,3264449
1025,17,3,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433215
512,13,1,Tony Pulis,Stoke City,2225532
1025,17,0,Davide Ballardini,Bologna FC 1909,2359473
383,1,6,Phillip Cocu,PSV Eindhoven,2459596
1025,15,1,SiniÅ¡a MihajloviÄ‡,Bologna FC 1909,3433396
467,17,1,Anton Janssen,NEC Nijmegen,2342457
